entidad,tipo_entidad
Orden al Mérito Artístico y Cultural Pablo Neruda,premio artístico
militar,profesión
Academia Nacional de la Historia de la República Argentina,organización
Gobernador de la Provincia de Buenos Aires,cargo
Spiekershausen,ortsteil
ilustrador,profesión
Academia de Bellas Artes de Núremberg,academia
Academia de las Artes de Berlín,institución cultural
Chabás,municipio
Rosario,municipio de Filipinas
La Plata,ciudad
Gotemburgo,ciudad
Suecia,país
Universidad de Gotemburgo,universidad
árbitro de fútbol,profesión
árbitro FIFA,cargo
Mendoza,ciudad
Universidad Stockton,universidad
Universidad de Salamanca,universidad
Villa Domínguez,municipio
Cruz de Plata de la Orden de Boyacá,grado de una orden
periodista,profesión
Teodelina,municipio
Lomas de Zamora,ciudad
piloto de carreras,profesión
Eduardo O'Brien,asentamiento
Alfredo Di Stéfano,ser humano
Luis Solignac,ser humano
Paulo Dybala,ser humano
César Aira,ser humano
Oscar Trejo,ser humano
Julio Salvador Sagreras,ser humano
Luciana Pedraza,ser humano
Gabriel Batistuta,ser humano
Néstor Kirchner,ser humano
Ricardo Zunino,ser humano
Roberto Bonomi,ser humano
José Froilán González,ser humano
Oscar Larrauri,ser humano
Onofre Marimón,ser humano
Roberto Mieres,ser humano
Gastón Mazzacane,ser humano
Oscar Alfredo Gálvez,ser humano
Nasif Estéfano,ser humano
Carlos Alberto Menditéguy,ser humano
Miguel Ángel Guerra,ser humano
Balón de Oro,distinción
Laguna Larga ( Dybala ),asentamiento
Coronel Pringles,asentamiento
Cómo me hice monja,obra literaria
Beca Guggenheim,premio académico
Ciudad de Santiago del Estero,ciudad
guionista,profesión
Reconquista,guerra
actor,profesión
Río Gallegos,ciudad
Universidad Nacional de La Plata,universidad
Secretaría General de Unasur,cargo
San Juan,municipio de Filipinas
piloto de automovilismo,profesión
piloto de Fórmula Uno,profesión
ingeniero,profesión
Arrecifes,municipio
Personalidad Destacada de la Ciudad de Buenos Aires,distinción
Granadero Baigorria,ciudad
piloto de motociclismo,deportista
regatista,deportista
Concepción,ciudad
Alessandro de Tomaso,ser humano
Pablo Birger,ser humano
Astor Piazzola,ser humano
Alberto Rodriguez Larreta,ser humano
Carlos Alberto Reutemann,ser humano
Clemar Bucci,ser humano
Esteban Tuero,ser humano
Norberto Fontana,ser humano
Jorge Daponte,ser humano
Jesús Iglesias,ser humano
Oreste Berta,ser humano
Enrique Scalabroni,ser humano
Julio Cortázar,ser humano
Alberto Zorrilla,ser humano
Victoria Maurette,ser humano
Guillermo Franco Farquarson,ser humano
Carlos Soria,ser humano
Julio Le Parc,ser humano
Guillermo Rubén Bongiorno,ser humano
Cristino Nicolaides,ser humano
empresario,ocupación
Libertango,obra de composición musical
César a la mejor música original,premio
Santa Fe,ciudad
Gobernador de la Provincia de Santa Fe,cargo
Provincia de Santa Fe,provincia de Argentina
Rafaela,ciudad
mecánico automotor,profesión
diseñador de automóviles,profesión
Alta Gracia,ciudad
Bruselas,ciudad
Francia,país
Facultad de Filosofía y Letras (UBA),facultad universitaria
Rayuela,deporte
nadador,deportista
Corrientes,ciudad
México,país
General Daniel Cerri,asentamiento
alcalde,cargo público
Palmira,ciudad
pintor,profesión
GRAV,videojuego
Bienal de Venecia,bienal
ciclista,deportista
Córdoba,municipio de España
Jefe del Estado Mayor General del Ejército,rango militar
Gran Oficial de la Orden El Sol del Perú,grado de una orden
Luis Santaló,ser humano
César Pelli,ser humano
Jorge Valdano,ser humano
Reynaldo Bignone,ser humano
Juan Ignacio Chela,ser humano
Estela de Carlotto,ser humano
José Acasuso,ser humano
Gastón Gaudio,ser humano
Héctor Méndez,ser humano
Arón Schvartzman,ser humano
Andrés Arturo Mack,ser humano
Juan Martín de Pueyrredon,ser humano
José Cóceres,ser humano
Guillermo Stábile,ser humano
Helenio Herrera,ser humano
Osvaldo Ardiles,ser humano
Guillermo Cañas,ser humano
Miguel Najdorf,ser humano
Rodrigo Palacio,ser humano
Clemente Rodríguez,ser humano
Gerona,municipio de Cataluña
profesor universitario,profesión académica
Universidad de Hamburgo,universidad
Universidad de Illinois en Urbana-Champaign,universidad
Universidad Yale,universidad
Las Parejas,ciudad
Morón,ciudad
Colegio Militar de la Nación,academia militar
Ciudad Evita,ciudad
profesor,educador
Abuelas de Plaza de Mayo,organización sin fines de lucro
catedrático,profesor universitario
Posadas,ciudad
boxeador,deportista
ajedrecista,deportista
Canberra,ciudad
Australia,país
Universidad de Cambridge,universidad
Colegio Nacional de la Capital Gral. Bernardino Caballero,institución académica
Director supremo de las Provincias Unidas del Río de la Plata,poder ejecutivo
Provincia de Chaco,provincia de Argentina
golfista,deportista
Salón de la Fama del fútbol inglés,Salón de la Fama del Deporte
Tapiales,localidad
Grodzisk Mazowiecki,ciudad
Polonia,país
Alfredo Bauer,ser humano
Juan Domingo Perón,parada de autobús
Victoria Ocampo,ser humano
Santiago Llaver,ser humano
Jorge Rafael Videla,ser humano
Ludolf von Alvensleben,ser humano
Esther Vilar,ser humano
Jean Gilbert,ser humano
Sky du Mont,ser humano
Carlos Thompson,ser humano
Agustín Radrizzani,ser humano
Diego Milito,ser humano
Ángeles Balbiani,ser humano
Pablo Rosenberg,ser humano
Erich Kleiber,ser humano
Alexander Weber,ser humano
Marie Langer,ser humano
Fernando Troyansky,ser humano
Mauro Zárate,ser humano
Aldo Duscher,ser humano
Viena,ciudad
Austria,país
Premio Theodor Kramer,premio literario
Lobos,ciudad
editor,Wikidata property to identify contributors to creative works
Collège de France,institución educativa universitaria
Sur,pueblo
San Martín,municipio de Colombia
Gobernador de Mendoza,cargo
Mercedes,ciudad
Instituto del Hemisferio Occidental para la Cooperación en Seguridad,escuela
Junta Militar,entidad administrativa desaparecida
Halle,ciudad
Alemania,país
Universidad de Halle-Wittenberg,universidad
Schutzstaffel,grupo paramilitar
El varón domado,obra literaria
Hamburgo,ciudad
Die keusche Susanne,obra dramático-musical
Academia Alemana de Cine,asociación
Schlitzohr de Oro,distinción
sacerdote católico,presbítero
obispo diocesano,cargo eclesiástico
Bernal,página de desambiguación de Wikimedia
Israel,país
Conservatorio de Praga,conservatorio
Bielefeld,ciudad
esgrimista,deportista
psiquiatra,médico especialista
Universidad de Viena,universidad
Universidad Nacional Autónoma de México,universidad
Haedo,página de desambiguación de Wikimedia
Esquel,ciudad
Guaymallén,ciudad
caricaturista,profesión
Mundo Quino,libro
Premio Haxtur,distinción
Fernando Fernán Gómez,ser humano
Jonathan Santana,ser humano
Oscar Milani,ser humano
Pablo Piatti,ser humano
La Mona Jiménez,ser humano
José Arce,ser humano
José María López,ser humano
Sergio Batista,ser humano
Gonzalo Rodríguez,ser humano
Ricardo Enrique Bochini,ser humano
Abel Balbo,ser humano
Abel Laudonio,ser humano
Abelardo Arias,ser humano
Abelardo Castillo,ser humano
Rodrigo,ser humano
Hugo Wast,ser humano
Mariano Andújar,ser humano
Juan Carlos Paz,ser humano
Guillermo Suárez Mason,ser humano
Hugo Fregonese,ser humano
Lima,ciudad
Mi hija Hildegart,película
Real Academia Española,organización
Paraguay,país
La Carlota,ciudad
Ucacha,municipio
cantautor,profesión musical
Río Tercero,ciudad
Empalme Villa Constitución,municipio
medalla de bronce olímpica,medalla
Gran Premio de Honor de la SADE,premio literario
jefe de redacción,ocupación
La Mano de Dios,canción
Universidad Nacional del Litoral,universidad
Academia Argentina de Letras,institución
agente deportivo,profesión
Schola Cantorum de París,academia de música
oficial militar,profesión militar
Hugo Demarco,ser humano
Humberto Selvetti,ser humano
Rafael Spregelburd,ser humano
Alfredo Poviña,ser humano
Gerardo Fernández,ser humano
Antonio Pacenza,ser humano
Jorge Ángel Livraga Rizzi,ser humano
Alfredo de Ángelis,ser humano
Facundo Cabral,ser humano
Ricardo Gabriel Álvarez,ser humano
Guido Pizarro,ser humano
Luciano Vietto matamoros,ser humano
Onofre Lovero,ser humano
Juan Edmundo Vecchi,ser humano
Mario Davidovsky,ser humano
Rubén Omar Romano,ser humano
Luis D'Elía,ser humano
Julio Meinvielle,ser humano
León Ferrari,ser humano
Eduardo Mallea,ser humano
Premio de Teatro Iberoamericano Tirso de Molina,distinción
jurista,profesión
Universidad Nacional de Córdoba,universidad
Lobería,asentamiento
Adrogué,ciudad de Argentina
Ciudadano ilustre de la Ciudad de Buenos Aires,distinción
Viedma,ciudad
presbítero católico de rito latino,sacerdote
Rector Mayor de la Congregación Salesiana,superior general
Médanos,ciudad
Universidad Harvard,universidad
Academia Estadounidense de las Artes y las Letras,academia
concejal,cargo
Fernando Birri,ser humano
Ángel Di María,ser humano
Ángel Labruna,ser humano
Ángel Rosenblat,ser humano
Darío García,ser humano
Ángela Pradelli,ser humano
Ramón Heredia,ser humano
Domingo Faustino Sarmiento,ser humano
Lucrecia Martel,ser humano
Dick Edgar Ibarra Grasso,ser humano
Manuel Gálvez,ser humano
Jessica Coch,ser humano
Mía Maestro,ser humano
Diego Simeone,ser humano
Patricia Tarabini,ser humano
Jorge Bava,ser humano
Federico Kirbus,ser humano
Alberto Lanteri,ser humano
Florencia Peña,ser humano
Centro Experimental de Cine,escuela
Universidad Humboldt de Berlín,universidad
Universidad Central de Venezuela,universidad
Premio Clarín de novela,premio
Facundo o civilización y barbarie en las pampas argentinas,obra literaria
Escuela Nacional de Experimentación y Realización Cinematográfica,institución académica
La niña santa,película
Concordia,ciudad
historiador,profesión
Paraná,unidad federativa de Brasil
Puebla de Zaragoza,ciudad
actor de teatro,oficio
entrenador de tenis,profesión
Montevideo,ciudad
Uruguay,país
actor de cine,profesión
Antonio Hodgers,ser humano
Pablo Andrés Aguilar,ser humano
Hernán Cristante,ser humano
Paul Bassen-Spiller,ser humano
Leopoldo Fortunato Galtieri,ser humano
Eduardo de Gregorio,ser humano
Martín Gramática,ser humano
Nicolás Bruno,ser humano
Lucas Arnold Ker,ser humano
Martín Bustos Moyano,ser humano
Mercedes Lambre,ser humano
Jesica Cirio,ser humano
Emilia Attias,ser humano
Pampita,ser humano
Pablo Aimar,ser humano
Violeta Urtizberea,ser humano
Emanuel Herrera Gil,ser humano
José de San Martín,ser humano
Julio Hernán Rossi,ser humano
Pablo Bastianini,ser humano
Suiza,país
Graduate Institute of International and Development Studies,revista científica
miembro del Consejo Nacional de Suiza,miembro
Kuressaare,ciudad
Caseros,ciudad
comandante,militar
jugador de fútbol americano,jugador
voleibolista,deportista
jugador de voleibol de playa,profesión
jugador de rugby,profesión
Violetta,ser humano
Lanús,ciudad
modelo,propiedad
modelo de ropa interior,modelo
Belgrano,página de desambiguación de Wikimedia
General Acha,municipio
Río Cuarto,página de desambiguación de Wikimedia
Yapeyú,página de desambiguación de Wikimedia
Seminario de Nobles de Madrid,institución educativa
comandante en Jefe del Ejército de Chile,cargo
Emanuel Perrone,ser humano
Claudio Caniggia,ser humano
Luciana Aymar,ser humano
Cristina Rota,ser humano
Inés Gorrochategui,ser humano
María Emilia Salerni,ser humano
Inés Efron,ser humano
Alejandra Pizarnik,ser humano
Ada Falcón,ser humano
Angélica Gorodischer,ser humano
María Inés Falconi,ser humano
Ezequiel Juan ivan Ignacio lavezzi tercero,ser humano
Andrés Carevic,ser humano
Natalia Verbeke,ser humano
Claudia Amura,ser humano
Javier Pastore,ser humano
Tilda Thamar,ser humano
Carlos Delfino,ser humano
Charles Dillon Perrine,ser humano
Martín Rodríguez,ser humano
Henderson,ciudad
jugador de hockey,deportista
Ciudad de México,ciudad
artista escénico,profesión
Sorbonne Universidad de París,universidad
beca Fulbright,beca
Premios Mundial de Fantasía,premio
dramaturgo,propiedad de Wikidata para elementos sobre obras
Villa Gobernador Gálvez,ciudad
Carreras,página de desambiguación de Wikimedia
Caballito,asentamiento
Real Escuela Superior de Arte Dramático,Escuela Superior de Arte Dramático
Urdinarrain,municipio
Steubenville,ciudad
astrónomo,científico
Observatorio Astronómico de Córdoba,observatorio astronómico
Premio Lalande,premio
Colegio Nacional de Buenos Aires,escuela
Juan Román Riquelme,ser humano
Raúl Alfonsín,ser humano
Gabriel Milito,ser humano
Carlos Saavedra Lamas,ser humano
Evaristo Carriego,ser humano
Roberto Arlt,ser humano
María Elena Walsh,ser humano
Esteban Echeverría,ser humano
Leopoldo Lugones,ser humano
Bernardino Rivadavia,ser humano
Pedro Eugenio Aramburu,ser humano
Ramón Antonio Castillo,ser humano
María Estela Martínez de Perón,ser humano
Esteban Cambiasso,ser humano
Wálter Samuel,ser humano
Rómulo Antonio Braschi,ser humano
Lucas Ocampos,ser humano
Roberto Ayala,ser humano
Mauro Camoranesi,ser humano
Maxi Rodríguez,ser humano
Partido de San Fernando,municipio
dirigente deportivo,profesión
presidente,propiedad de Wikidata para elementos sobre organizaciones
Futbolista del año en Sudamérica,distinción
Chascomús,ciudad de Argentina
El juguete rabioso,página de desambiguación de Wikimedia
Grupo de Boedo,organización
Villa Sarmiento,asentamiento
Como la cigarra,obra de composición musical
Leda y María,dúo musical
Villa de María,municipio
Las fuerzas extrañas,obra literaria
Ancasti,página de desambiguación de Wikimedia
La Rioja,comunidad autónoma
bailarín,profesión
Gran Cruz de la Orden de Isabel la Católica,grado de una orden
Firmat,municipio
Laborde,comuna francesa
obispo,cargo eclesiástico
Tandil,ciudad
Central,distrito financiero
historietista,profesión
caballero de la Orden de Isabel la Católica,caballero
Luis Federico Leloir,ser humano
Bernardo Alberto Houssay,ser humano
Carlos Gardel,ser humano
Luisana Lopilato,ser humano
Libertad Lamarque,ser humano
Félix Luna,ser humano
Gisela Dulko,ser humano
Paola Suárez,ser humano
Mercedes Sosa,ser humano
Teodoro Fuchs,ser humano
Kurt Pahlen,ser humano
Claudio Yacob,ser humano
Gino Peruzzi,ser humano
Omar Sívori,ser humano
Juan Pablo Sorín,ser humano
Hernán Maidana,ser humano
Lola Ponce,ser humano
Erich Eliskases,ser humano
Eliseo Mouriño,ser humano
Cecilia Roth,ser humano
París,barrio de Puerto Rico
físico,profesión
"Facultad de Ciencias Médicas, Universidad de Buenos Aires",institución educativa
químico,profesión
Toulouse,ciudad
Gardel-Razzano,dúo musical
International Latin Music Hall of Fame,distinción
Canadá,parada de autobús
Erreway,grupo musical
Tigre,asentamiento
Todo cambia,pista musical con voz
embajador de buena voluntad de Unicef,título honorífico
Chemnitz,ciudad
director de orquesta,profesión
Cruz de Comendador de la Orden del Mérito de la República Federal Alemana,grado de una orden
Carcarañá,municipio
San Nicolás de los Arroyos,ciudad
General Pinto,página de desambiguación de Wikimedia
Árbitro asistente,oficial del partido
Capitán Bermúdez,municipio
Innsbruck,ciudad
Anexo:Premio del Cine Europeo a la mejor actriz europea,premio
Eduardo Camaño,ser humano
Justo José de Urquiza,ser humano
Diego Pozo,ser humano
Guido Pella,ser humano
Juan Pablo Carrizo,ser humano
Honorio Siccardi,ser humano
Erik Lamela,ser humano
Raúl Montenegro,ser humano
Arturo Berutti,ser humano
Gabriel Pozzo,ser humano
Juan José Haedo,ser humano
Sergio Bagú,ser humano
Argentina Brunetti,ser humano
Gabriel Paletta,ser humano
Federico Fazio,ser humano
César Delgado,ser humano
Alejandro Agustín Lanusse,ser humano
Ada María Elflein,ser humano
Diego Placente,ser humano
Provincia de Entre Ríos,provincia de Argentina
Premio Right Livelihood,premio político
"Escuela superior de música y teatro ""Felix Mendelssohn""",universidad
Benjamín Villafañe,ser humano
Mario Benjamín Menéndez,ser humano
Jorge Locomotora Castro,ser humano
Miguel Ángel Virasoro,ser humano
Guillermo Vilas,ser humano
Guillermo Klein,ser humano
Nicolás Burdisso,ser humano
Adolfo Pérez Esquivel,ser humano
Fernando Paternoster,ser humano
Jonás Gutiérrez,ser humano
Martín Palermo,ser humano
Mariano Etkin,ser humano
Manu Ginóbili,ser humano
Tamara Bunke,ser humano
Grete Stern,ser humano
Ricardo Odnoposoff,ser humano
Fabricio Coloccini,ser humano
Margarita Wallmann,ser humano
Luis Vernet,ser humano
Sergio Romero,ser humano
senador de Argentina,cargo
Chañar Ladeado,municipio
segundo comandante,oficial militar
Caleta Olivia,ciudad
Instituto Weizmann de Ciencias,universidad
poeta,escritor
Salón Internacional de la Fama del tenis,Salón de la Fama
Berklee College of Music,universidad
Altos de Chipión,municipio
Pehuajó,ciudad de Argentina
Universidad de Utrecht,universidad pública de investigación
Premio Konex de Brillante,distinción
Guerrilla de Ñancahuazú,movimiento guerrillero
Elberfeld,barrio
fotógrafo,profesión
Bauhaus,movimiento artístico
músico,profesión
Universidad de Música y Arte Dramático de Viena,universidad
Orquesta Filarmónica de Viena,orquesta
Berlín,distrito de El Salvador
bailarín de ballet,profesión
Bernardo de Irigoyen,ser humano
Roberto Sariguella,ser humano
Colegio del Salvador,colegio jesuita
Festival de la Canción de San Remo,festival
Eva Perón,ser humano
Adrian Schinoff,ser humano
Benito Villafañe,ser humano
Manuel José Gómez Rufino,ser humano
Reinaldo Gorno,ser humano
Carlos María Franzini,ser humano
Lucas Wilchez,ser humano
Franco Zuculini,ser humano
Bérénice Bejo,ser humano
Emiliano Sala,ser humano
Marcelo Bielsa,ser humano
Pedro Ochoa,ser humano
Mariano Acha,ser humano
Saturnino Laspiur,ser humano
Leonardo Mayer,ser humano
Alejandro Lanari,ser humano
Fernando Gamboa,ser humano
Carla Rebecchi,ser humano
Florencia Mutio,ser humano
Cristina Fernández de Kirchner,ser humano
Junín,Ciudad
Orden de Isabel la Católica,orden
compositor de canciones,profesión musical
Gobernador de la Provincia de San Juan,artículo de lista de personas de Wikimedia por cargo ocupado
fondista,profesión
César a la mejor actriz,premio
Cululú,municipio
juez,propiedad de Wikidata relacionada con el derecho y la justicia
Marcos Juárez,ciudad
La Salle Florida,escuela privada
Tolosa,municipio de Filipinas
Presidencia de la Nación,organismo público
director de cine,profesión
Imperio ruso,estado desaparecido
Estrella de la República Socialista de Rumanía,orden
oficial de la Orden de las Artes y las Letras,oficial
Mauro Richeze,ser humano
Mariano Torres,ser humano
Terig Tucci,ser humano
José Félix Uriburu,ser humano
Marcelo Torcuato de Alvear,ser humano
Fabricio Oberto,ser humano
Adolfo Alfredo Bollini,ser humano
Adolfo Armando Uriona,ser humano
Adolfo Bullrich,ser humano
Adolfo Cambiaso,ser humano
Adolfo Döring,ser humano
Adolfo Domingo Torres,ser humano
Adolfo Gass,ser humano
Adolfo Pedernera,ser humano
Adolfo Saldías,ser humano
Adolfo Scilingo,ser humano
Adolfo Zumelzú,ser humano
Pedro Pablo Ramírez,ser humano
Juan Carlos Onganía,ser humano
Carlos Alberto Lacoste,ser humano
ciclista de pista,profesión
Las Varillas,ciudad
Salón de la Fama FIBA,Salón de la Fama
diplomático,profesión
intendente de la Ciudad de Buenos Aires,cargo
Partido de Cañuelas,municipio
polista,deportista
Gotinga,ciudad
zoólogo,profesión
Carlos Casares,ser humano
Vicegobernador de la provincia de Buenos Aires,cargo
Escuela Naval Militar,página de desambiguación de Wikimedia
La Paz,ciudad
Marcos Paz,asentamiento
Carlos Rodrigues Gesualdi,ser humano
Ernesto Garzón Valdés,ser humano
Universidad de Mainz,universidad
Litto Nebbia,ser humano
Hugo Porta,ser humano
Alberto Morán,ser humano
Cecilia Méndez,ser humano
Blas Parera,ser humano
Alberto Rendo,ser humano
Marwell Periotti,ser humano
Hugo Curioni,ser humano
Darío Franco,ser humano
Pedro Reginaldo Lira,ser humano
Miguel Brascó,ser humano
Emiliano Romero,ser humano
Francisco Lamolina,ser humano
Diego Abal,ser humano
Javier Castrilli,ser humano
Domingo Cavallo,ser humano
China Suárez,ser humano
Oscar Alemán,ser humano
Facundo Arana,ser humano
Leónidas Lamborghini,ser humano
productor discográfico,profesión musical
arquitecto,profesión
embajador,cargo
provincia de Alessandria,provincia de Italia
supermodelo,profesión
Murcia,municipio de España
Himno Nacional Argentino,himno nacional
Bell Ville,ciudad
Cruz Alta,municipio
obispo auxiliar,obispo
Sarandí,ciudad de Argentina
San Francisco,ciudad
Premios Sur,premio cinematográfico
Premio Florencio,premio de teatro
Elsa Kelly,ser humano
Elsa Piaggio,ser humano
Luis Bacalov,ser humano
Pablo Vitti,ser humano
Elmer Osmar Ramón Miani,ser humano
Pablo Batalla,ser humano
Sebastián Porto,ser humano
Elsa Justel,ser humano
Ricardo Escuela,ser humano
Gerardo Barbero,ser humano
Hugo Nicolás Barbaro,ser humano
Guillermo Calvo,ser humano
Mariano Pagés,ser humano
Eleuterio F. Tiscornia,ser humano
José María Ruda,ser humano
Nicolino Locche,ser humano
Roberto Beracochea,ser humano
Eliseo Verón,ser humano
Osvaldo Zubeldía,ser humano
Julio César Falcioni,ser humano
Premios Óscar de 1994,ceremonia de los Óscar
Vicente López,ser humano
Opus Dei,prelatura personal
obispo de San Roque de Presidencia Roque Sáenz Peña,obispo
economista,profesión
Universidad de Columbia,universidad
escultor,profesión artística
Universidad Nacional de Cuyo,universidad
Gualeguaychú,ciudad
Organización de las Naciones Unidas,organización
Tunuyán,ciudad
Gualeguay,ciudad
Lucas González,ser humano
Nazario Benavídez,ser humano
Dolores Fonzi,ser humano
Mario Véner,ser humano
Rodrigo Roncero,ser humano
Luis Ibáñez,ser humano
Tito Capobianco,ser humano
Francisco Gabriel Guerrero,ser humano
Abel Alves,ser humano
Mariana Fabbiani,ser humano
